name,default_name,is_team
SCP ?(-| )? ?6750(-| )1,SCP-6750-1,f
Darkhold,Darkhold,f
Naoya,Naoya,f
Caretaker,Caretaker,f
Gods of Amonkhet,Gods of Amonkhet,t
Hazoret,Hazoret,f
Godkiller Mark II,Godkiller Mark II,f
Final Bat(-| )?Suit,Final Bat-Suit,f
HellBat,HellBat,f
Hell Bat,Hell Bat,f
Nadine,Nadine,f
Red Chalk,Red Chalk,f
Hunter Rose,Hunter Rose,f
Lo Po Bia Dokoko,Lo Po Bia Dokoko,f
Celestial Hulkbuster,Celestial Hulkbuster,f
Buri,Buri,f
Termite,Termite,f
Miria,Miria,f
Meno,Meno,f
Negative Super(-| )?man,Negative Superman,f
Homer,Homer,f
Snap,Snap,f
Rudy Tabootie,Rudy Tabootie,f
Shadow Supreme,Shadow Supreme,f
Miata,Miata,f
Clarice,Clarice,f
Ilena,Ilena,f
Lynels?,Lynels,f
Quaritch,Quaritch,f
(Colonel|Miles) Quaritch,Colonel Miles Quaritch,f
Kenji Miyashiro,Kenji Miyashiro,f
Kenji,Kenji,f
Catboy Jerma(985)?,Catboy Jerma,f
The Horror,The Horror,f
Gaia,Gaia,f
Angelica Longrider,Angelica Longrider,f
Bahumat,Bahumat,f
D(octo)?r\.? Livesey,Dr. Livesey,f
Black Cat Guardian,Black Cat Guardian,f
Trask,Trask,f
Navarog,Navarog,f
Warren Burgess,Warren Burgess,f
Olloch,Olloch,f
Patton Burgess,Patton Burgess,f
Bracken,Bracken,f
Gray Assassin,Gray Assassin,f
Mirav,Mirav,f
Mendigo,Mendigo,f
Ephira,Ephira,f
Tanu,Tanu,f
Ryland,Ryland,f
Rillaboom,Rillaboom,f
Dragapult,Dragapult,f
Babadook,Babadook,f
Abyssal Feeders?,Abyssal Feeder,f
Alicia,Alicia,f
Beth,Beth,f
SCP ?(-| )? ?162,SCP-162,f
SCP ?(-| )? ?2337,SCP-2337,f
Lady Liadrin,Lady Liadrin,f
Arthas Menethil,Arthas Menethil,f
Kain(é|e),Kainé,f
Nier,Nier,f
Tropic Woods,Tropic Woods,f
Morpho Knight,Morpho Knight,f
Richard Spender,Richard Spender,f
Octane,Octane,f
TwinSoul,TwinSoul,f
Edward Clariss,Edward Clariss,f
The Rival,The Rival,f
Deimos,Deimos,f
Vulpimancer,Vulpimancer,f
Devil Hulk,Devil Hulk,f
Velrog,Velrog,f
Graulas,Graulas,f
Seth Sorenson,Seth Sorenson,f
Sphinx,Sphinx,f
Celebrant,Celebrant,f
Raxtus,Raxtus,f
Vanessa Santoro,Vanessa Santoro,f
Shou Yamai,Shou Yamai,f
Taniel Two(-| )Shot,Taniel Two-Shot,f
World War Hulkbuster,World War Hulkbuster,f
Silver Banshee,Silver Banshee,f
Billy Batson,Billy Batson,f
Hysteria,Hysteria,f
Luciela,Luciela,f
Rafaela,Rafaela,f
Z,Z,f
Rectangle,Rectangle,f
Kendra Sorenson,Kendra Sorenson,f
Jack Hanma,Jack Hanma,f
Mr\\.? T,Mr. T,f
Sega Shiro,Sega Shiro,f
M(is)?s\\.? Doublefinger,Miss Doublefinger,f
Zala,Zala,f
William,William,f
Rogu,Rogu,f
Riful,Riful,f
Onion Penndraig,Onion Penndraig,f
Isley,Isley,f
Raki,Raki,f
Land ?lords,Landlords,f
Onmyo Bureau,Onmyo Bureau,f
Kalel Kent,Kalel Kent,f
Jorel Kent,Jorel Kent,f
King William,King William,f
Super(-| )?man I,Superman I,f
Spider(-| )Nor(-| )Man,Spider-Nor-Man,f
Helen,Helen,f
Deneve,Deneve,f
Daisuke Kambe,Daisuke Kambe,f
Jewelry Bonney,Jewelry Bonney,f
Steven Stone,Steven Stone,f
Diantha,Diantha,f
Sabertooth Swordsman,Sabertooth Swordsman,f
Rogal Dorn,Rogal Dorn,f
D(octo)?r\\.? Bob Doom,Doctor Bob Doom,f
Odin Borson,Odin Borson,f
Abominatrix,Abominatrix,f
Jaghatai Khan,Jaghatai Khan,f
Frosty the Snowman,Frosty the Snowman,f
Troy Hulkbuster,Troy Hulkbuster,f
Quantasaurus Rex,Quantasaurus Rex,f
Q(-| )Rex,Q-Rex,f
Sentinels,Sentinels,f
Sentinel,Sentinel,f
Shin Yellow Devil,Shin Yellow Devil,f
Ra Thor,Ra Thor,f
Ra Moon,Ra Moon,f
All Guardsmen Party,All Guardsmen Party,t
Betsy Braddock,Betsy Braddock,f
Phantom Super(-| )?man,Phantom Superman,f
Air Man,Air Man,f
Yellow Devil,Yellow Devil,f
Guts Man,Guts Man,f
Needle Man,Needle Man,f
Frances Barrison,Frances Barrison,f
Mori Nagayoshi,Mori Nagayoshi,f
(Seven|7) Ghosts,Seven Ghosts,t
Spa'ark,Spa'ark,f
Naruo,Naruo,f
Balls,Balls,f
Bugsy,Bugsy,f
Captain Smiley,Captain Smiley,f
Sukapon,Sukapon,f
Herald,Herald,f
Martial Artist,Martial Artist,f
Sifu,Sifu,f
The Child,The Child,f
Orphan,Orphan,f
Rudolph the Red(-| )?Nosed? Reindeer,Rudolph the Red-Nosed Reindeer,f
Roman Bridger,Roman Bridger,f
Block Man,Block Man,f
Acid Man,Acid Man,f
Blast Man,Blast Man,f
Fami,Fami,f
Liquid Snake,Liquid Snake,f
Zheng Shi(-| )Hua,Zheng Shi-Hua,f
Sister Hammer,Sister Hammer,f
Mecha(-| )Noctowl,Mecha-Noctowl,f
Kotton,Kotton,f
Maruo Kaido,Maruo Kaido,f
Doppo Akari,Doppo Akari,f
Juju Toobootie,Juju Toobootie,f
Shield(-| )Captain Valerian,Shield-Captain Valerian,f
Fumio Kirisaki,Fumio Kirisaki,f
Abar,Abar,f
Marvel Man,Marvel Man,f
Captain Torrents,Captain Torrents,f
(Ryoko Mitsurugi|Mitsurugi Ryoko),Ryoko Mitsurugi,f
(Shizuma Kusanagi|Kusanagi Shizuma),Shizuma Kusanagi,f
Skye,Skye,f
Black Goku,Black Goku,f
Phineas (and|&) Ferb,Phineas and Ferb,f
Starship Hulk,Starship Hulk,f
Smashtronaut,Smashtronaut,f
(Mr\\.?|Mister) Terrific,Mister Terrific,f
Lyle Corley,Lyle Corley,f
Mary Marvel,Mary Marvel,f
Black Mary,Black Mary,f
Citizen Cold,Citizen Cold,f
Priscilla,Priscilla,f
Teresa,Teresa,f
Grenade Man,Grenade Man,f
Frost Man,Frost Man,f
Clown Man,Clown Man,f
Nitro Man,Nitro Man,f
Chill Man,Chill Man,f
Sheep Man,Sheep Man,f
Strike Man,Strike Man,f
Commando Man,Commando Man,f
Blade Man,Blade Man,f
Wood Man,Wood Man,f
Top Man,Top Man,f
Hard Man,Hard Man,f
Zero\\.EXE,Zero.EXE,f
Ryokugyu,Ryokugyu,f
Shield Sheldon,Shield Sheldon,f
Bee,Bee,f
Puppycat,Puppycat,f
Spider(-| )Hulk,Spider-Hulk,f
Charlie Manx,Charlie Manx,f
Mega ?man\\.EXE,MegaMan.EXE,f
Captain Marvel Jr,Captain Marvel Jr.,f
Volt Catfish,Volt Catfish,f
Gravity Beetle,Gravity Beetle,f
Yuri Briar,Yuri Briar,f
Agent Nightfall,Agent Nightfall,f
Fiona Frost,Fiona Frost,f
Eustass Kid,Eustass Kid,f
Kamiizumi,Kamiizumi,f
Hino Choko,Hino Choko,f
Nathan Drake,Nathan Drake,f
Mister Mind,Mister Mind,f
Gr(e|a)y She(-| )?Hulk,Grey She-Hulk,f
UNSC Infinity,UNSC Infinity,f
Crash Man,Crash Man,f
Bubble Man,Bubble Man,f
David Martinez,David Martinez,f
General Zod,General Zod,f
Snake Man,Snake Man,f
Monkey D\\.? Dragon,Monkey D. Dragon,f
Artie,Artie,f
Strong Bad,Strong Bad,f
Michonne Hawthorne,Michonne Hawthorne,f
Lor(-| )Zod,Lor-Zod,f
Razorbeast,Razorbeast,f
Thunderwing,Thunderwing,f
Bojack,Bojack,f
Fallen ,Fallen,f
Stinkoman,Stinkoman,f
TOTALLY REAL Straw Hat Pirates,TOTALLY REAL Straw Hat Pirates,f
Gol D\\.? Roger,Gol D. Roger,f
Doskoi,Doskoi,f
Clodzilla,Clodzilla,f
Future Gohan,Future Gohan,f
Italian Spider(-| )?Mans?,Italian Spiderman,f
Nix Uotan,Nix Uotan,f
U\.?S\.? ?Agent,U.S. Agent,f
Shard,Shard,f
Wednesday Addams,Wednesday Addams,f
Enid Sinclair,Enid Sinclair,f
Tyler Galpin,Tyler Galpin,f
Fu Xiaoli,Fu Xiaoli,f
Klarienne,Klarienne,f
The First Bizarro,The First Bizz?arr?o,f
Bizz?arr?o( |-)Superboy,Bizarro Superboy,f
Cell Max,Cell Max,f
Hank\.? (J\.? )?Wimbleton,Hank J. Wimbleton,f
(Nin|9)th Doctor,The Ninth Doctor,f
Honkai Beasts?,Honkai Beasts,f
Project:? Changeling,Project: Changeling,f
Super(-| )Menace,Super-Menace,f
Child,Child,f
Sato Klaus,Sato Klaus,f
Onizuka,Onizuka,f
Ashoka,Ashoka,f
Giant Santa,Giant Santa,f
Giant Robot(ic)? Santa,Giant Robot Santa,f
San Niko,San Niko,f
Scrapeface,Scrapeface,f
Colox,Colox,f
Black Hot,Black Hot,f
Oni Blade,Oni Blade,f
Vouivre,Vouivre,f
Ichi the Killer,Ichi the Killer,f
Spooder(-| )Man,Spooder-Man,f
Nagi Taira,Nagi Taira,f
Mule,Mule,f
Iku Nagae,Iku Nagae,f
Tae Yul,Tae Yul,f
Jin Mu(-| )Won,Jin Mu-Won,f
Dallas,Dallas,f
Bain,Bain,f
Fin Fang Foombuster,Fin Fang Foombuster,f
War Doctor,War Doctor,f
(Six|6)th Doctor,The Sixth Doctor,f
Jock,Jock,f
Bellona,Bellona,f
Lego( Captain)? Jack Sparrow,Lego Captain Jack Sparrow,f
Dr\\.? Who,Dr. Who,f
Togera,Togera,f
Nanoha Takamachi,Nanoha Takamachi,f
Flux,Flux,f
Squirrel Girl ?buster,Squirrel Girlbuster,f
Squirrelpool,Squirrelpool,f
Dazzler,Dazzler,f
Barbossa,Barbossa,f
Potion,Potion,f
Smokin' Joe Rudeboy,Smokin' Joe Rudeboy,f
Rin Kaenbyou,Rin Kaenbyou,f
Satori Komeiji,Satori Komeiji,f
Resurrection Man,Resurrection Man,f
Plastique,Plastique,f
Battle Pope,Battle Pope,f
Consul N,Consul N,f
Rakdos,Rakdos,f
Utopian,Utopian,f
Kamen Rider Saber,Kamen Rider Saber,f
Art the Clown,Art the Clown,f
Suguru Geto|Geto Suguru,Suguru Geto,f
Lucas Kane,Lucas Kane,f
Jacco,Jacco,f
Niv(-| )Mizzet,Niv-Mizzet,f
Great Terror,Great Terror,f
Helena Wayne,Helena Wayne,f
Aliens,Aliens,f
Suruga Shushu,Suruga Shushu,f
Azuma Himari|Himari Azuma,Himari Azuma,f
Kyouka Uzen|Uzen Kyouka,Kyouka Uzen,f
Yuuki Wakura|Wakura Yuuki,Yuuki Wakura,f
Hellverine,Hellverine,f
American Dad ?verse,American Dadverse,f
Mask of Jason Voo?rhee?s,Mask of Jason Voorhees,f
Afton,Afton,f
Din Djarin,Din Djarin,f
Mando,Mando,f
AonDor,AonDor,f
Elantrians?,Elantrians,f
Crunch,Crunch,f
Nanako,Nanako,f
La'gaan,La'gaan,f
Princesses,Princesses,t
D(octo)?r\\.? Death,Doctor Death,f
Baron Munchausen,Baron Munchausen,f
Shinso,Shinso,f
Galen Marek,Galen Marek,f
Eric Myers,Eric Myers,f
Quantum Ranger,Quantum Ranger,f
Prince Caspian,Prince Caspian,f
Caspian,Caspian,f
Edmund,Edmund,f
Bat(-| )?man'?s Super(-| )?man(-| )suit,Batman's Superman-suit,f
Justice Buster,Justice Buster,f
Vulkan,Vulkan,f
White Lantern Batman,White Lantern Batman,f
Bizzare Batman(-| )Genie,Bizzare Batman-Genie,f
Kinshiki,Kinshiki,f
Crocker,Crocker,f
Mephiston,Mephiston,f
Aunn Komano,Aunn Komano,f
Shin Ultraman,Shin Ultraman,f
Quantum Replay,Quantum Replay,f
Gl(ü|u)na,Gluna,f
Ginka,Ginka,f
Beretta,Beretta,f
Gali,Gali,f
(Thirteen|13)th Doctor,Thirteenth Doctor,f
Mother Malkin,Mother Malkin,f
Tomie,Tomie,f
Willow,Willow,f
Suwako Moriya,Suwako Moriya,f
Ogra,Ogra,f
Hulk ?buster,Hulkbuster,f
Iron Cat,Iron Cat,f
Riki,Riki,f
Dunban,Dunban,f
Reyn,Reyn,f
Kamen Rider ZX,Kamen Rider ZX,f
Bisco Akaboshi|Akaboshi Bisco,Bisco Akaboshi,f
Neutronic Monster Maker,Neutronic Monster Maker,f
Gix,Gix,f
Nano ?bots,Nanobots,f
Tank Girl,Tank Girl,f
Sharla,Sharla,f
Jirachi,Jirachi,f
Primal Dialga,Primal Dialga,f
Snowbird,Snowbird,f
Sindr,Sindr,f
Nosferata,Nosferata,f
Haumea,Haumea,f
Frey Holland,Frey Holland,f
Steve Fox,Steve Fox,f
Roger Smiths?,Roger Smith,f
Piranha,Piranha,f
Coulson,Coulson,f
Two,Two,f
Mikey,Mikey,f
Manjiro Sano,Manjiro Sano,f
Tawna,Tawna,f
Aku Aku,Aku Aku,f
The Righteous,The Righteous,f
Rek-Rap,Rek-Rap,f
Aarkus,Aarkus,f
Barghest,Barghest,f
Markus,Markus,f
Wat,Wat,f
Firefly Family,Firefly Family,t
Zsasz,Zsasz,f
Thanapod,Thanapod,f
Uka Uka,Uka Uka,f
Tutankham(u|e)n,Tutankhamun,f
Death Dealer,Death Dealer,f
Mac Gargan,Mac Gargan,f
Aesir,Aesir,f
The Emperor,The Emperor,f
Witch-king,Witch-king,f
Witch(-| )king of Angmar,Witch-king of Angmar,f
Rocky,Rocky,f
Corvus Corax,Corvus Corax,f
Ruri,Ruri,f
Pteracuda,Pteracuda,f
Whalewolf,Whalewolf,f
Diana Cavendish,Diana Cavendish,f
Ransik,Ransik,f
Kamen Rider Blades?,Kamen Rider Blades,f
Buster Scruggs,Buster Scruggs,f
Umar,Umar,f
Ra,Ra,f
Fabricant 100,Fabricant 100,f
Mother Mountain Dragon,Mother Mountain Dragon,f
Fat Cobra,Fat Cobra,f
Miraak,Miraak,f
Kamen Rider Eden,Kamen Rider Eden,f
Hoaqin,Hoaqin,f
Gero Hikaru,Gero Hikaru,f
Rom,Rom,f
White,White,f
Sugar,Sugar,f
Rory Mercury,Rory Mercury,f
Attuma,Attuma,f
Archetype:?( |-)?Earth,Archetype: Earth,f
Ultimate Ones,Ultimate Ones,f
Japanese Special Defense Force,Japanese Special Defense Force,f
Raiden Tame'?emon,Raiden Tameemon,f
Cavendish,Cavendish,f
Miyoi Okunoda,Miyoi Okunoda,f
Missy,Missy,f
Danversbuster,Danversbuster,f
Marvelbuster,Marvelbuster,f
Sansfield,Sansfield,f
ORT,ORT,f
Aesling,Aesling,f
Firi,Firi,f
Ashen Knight,Ashen Knight,f
Inien,Inien,f
Colvin,Colvin,f
Yuru,Yuru,f
Asa,Asa,f
Marvel Guy,Marvel Guy,f
Pyramid of Light,Pyramid of Light,f
Velma,Velma,f
Ciaphas Cain,Ciaphas Cain,f
Kyr Fiore,Kyr Fiore,f
Thog,Thog,f
Regenerator,Regenerator,f
Fright Hound,Fright Hound,f
Christina,Christina,f
Godfield,Godfield,f
Ophiuchus the emperor,Ophiuchus the emperor,f
Nagao Kagetora,Nagao Kagetora,f
Pidge,Pidge,f
Ghiblib the Christmas Demon,Ghiblib the Christmas Demon,f
Toyman,Toyman,f
Koraidon,Koraidon,f
Miraidon,Miraidon,f
Seal of Orichalcos,Seal of Orichalcos,f
Legendary Dragons,Legendary Dragons,t
Timaeus,Timaeus,f
Luka,Luka,f
Calamity Trio,Calamity Trio,t
Falyce,Falyce,f
Hecate,Hecate,f
Markus Velafi,Markus Velafi,f
Fiora,Fiora,f
Melia,Melia,f
White Dragon,White Dragon,f
Charlie the Gorilla,Charlie the Gorilla,f
Yugi Muto,Yugi Muto,f
Yuki Tsukumo,Yuki Tsukumo,f
Professor Fig,Professor Fig,f
Ranrok,Ranrok,f
Rev-9,Rev-9,f
Lityerses,Lityerses,f
Shimada Death,Shimada Death,f
Goddard,Goddard,f
N-Men,N-Men,t
Red Locust,Red Locust,f
Anti-Superman,Anti-Superman,f
Dragorin,Dragorin,f
I\\. ?M\\.? Meen,I.M. Meen,f
Robin the Frog,Robin the Frog,f
Pumaman,Pumaman,f
Choo(-| )Choo Charles,Choo-Choo Charles,f
Hugh Glass,Hugh Glass,f
Warriors? of Light,Warrior of Light,f
Tomoyo Sakagami,Tomoyo Sakagami,f
Titan Pok(e|é)m(o|a)n,Titan Pokémon,t
SCP ?(-| )? ?6345,SCP-6345,f
Godwynn,Godwynn,f
St\\.? George,St. George,f
Saiko Bichitaru,Saiko Bichitaru,f
Anno Un,Anno Un,f
Egyptian God Cards?,Egyptian God Cards,t
Egyptian Gods,Egyptian Gods,t
Slifer,Slifer,f
Slifer the Sky Dragon,Slifer the Sky Dragon,f
Obelisk the Tormentor,Obelisk the Tormentor,f
Winged Dragon of Ra,Winged Dragon of Ra,f
Dark Magician Girl,Dark Magician Girl,f
Magical Hats,Magical Hats,f
Yugi,Yugi,f
Doombreaker,Doombreaker,f
Rescue,Rescue,f
Sidekicks,Sidekicks,t
Super(-| )?girl,Supergirl,f
D(octo)?r\.? Fate,Doctor Fate,f
M(iste)?r\\.? Krabs?,Mr. Krabs,f
Pop Step,Pop Step,f
Number Six,Number Six,f
Nanami,Nanami,f
Sillydillo,Sillydillo,f
Kaiba,Kaiba,f
Blue(-| )Eyes White Dragon,Blue-Eyes White Dragon,f
Blue(-| )Eyes,Blue-Eyes,f
Rallen,Rallen,f
Caleb,Caleb,f
Tot Musica,Tot Musica,f
Yunan,Yunan,f
Lance Sterling,Lance Sterling,f
Comedian,Comedian,f
Koga Itami|Itami Koga,Koga Itami,f
Duke Devlin,Duke Devlin,f
Tech Jacket,Tech Jacket,f
Max Cady,Max Cady,f
Uta,Uta,f
Salazzle,Salazzle,f
The Hammer,The Hammer,f
N\\.N,N.N.,f
Mala Mala Jong,Mala Mala Jong,f
Eva(ngelion)? Unit 02,Evangelion Unit 02,f
Unit 02,Unit 02,f
Ybgir,Ybgir,f
Oishi Kawaii,Oishi Kawaii,f
Anti(-| )Lad,Anti-Lad,f
Polyphemus,Polyphemus,f
Dragon ?zord,Dragonzord,f
Thunder Megazord,Thunder Megazord,f
John Shaft,John Shaft,f
Star( |-)Spirit,Star Spirit,f
T-600,T-600,f
Canaan,Canaan,f
Sae,Sae,f
Hanayama,Hanayama,f
Granolah,Granolah,f
Pukin,Pukin,f
Menma Uzu?maki,Menma Uzumaki,f
Minos Prime,Minos Prime,f
Jon,Jon,f
Krypto the Superdog,Krypto the Superdog,f
Kurozumi Orochi,Kurozumi Orochi,f
Leo,Leo,f
Godzilla Family,Godzilla Family,t
Gorillaz,Gorillaz,t
Ninja Megazord,Ninja Megazord,f
Shogun Megazord,Shogun Megazord,f
Volcano,Volcano,f
Nagi Tahira,Nagi Tahira,f
Berzerker,Berzerker,f
Oniguma,Oniguma,f
Balalaika,Balalaika,f
Claire Voyant,Claire Voyant,f
Rune,Rune,f
Elaine Mallory,Elaine Mallory,f
Elaine,Elaine,f
Slime Superman,Slime Superman,f
Mizuha,Mizuha,f
Mizuki Okiura,Mizuki Okiura,f
Ferrus Manus,Ferrus Manus,f
Sky Striker Ace( -)? Raye,Sky Striker Ace - Raye,f
Anita,Anita,f
Higgs Monaghan,Higgs Monaghan,f
Zeon,Zeon,f
David Garcia,David Garcia,f
Celebi,Celebi,f
Iron(-| )Masked Marauder,Iron-Masked Marauder,f
Ar(-| )Val,Ar-Val,f
Autumn,Autumn,f
Spoil,Spoil,f
Burn,Burn,f
The Gatewatch,The Gatewatch,t
Last Spartan,Last Spartan,f
Malzeno,Malzeno,f
Rip Van Winkle,Rip Van Winkle,f
Dandy Man,Dandy Man,f
Kruger,Kruger,f
Morrigan Aensland,Morrigan Aensland,f
V1,V1,f
SuperDoom,SuperDoom,f
Superman Armor,Superman Armor,f
(Kevin|Keene) Marlow,Keene Marlow,f
Dr\\.? Andonuts,Dr. Andonuts,f
Hunahpu,Hunahpu,f
Xbalanque,Xbalanque,f
Hunahpu (and|&) Xbalanque,Hunahpu and Xbalanque,t
Maya Hero Twins,Maya Hero Twins,t
Spons,Spons,f
Yellow King,Yellow King,f
Static Shock,Static Shock,f
Gamers,Gamers,t
Davoth,Davoth,f
SCP ?(-| )? ?6959,SCP-6959,f
Jerri Blank,Jerri Blank,f
Hammy,Hammy,f
17 Trillion Wasps,17 Trillion Wasps,f
Superhand,Superhand,f
Weather Woman,Weather Woman,f
Dr\\.? Shrinky,Dr. Shrinky,f
Yucky Man,Yucky Man,f
Chumbot,Chumbot,f
Spraymond the Skunk,Spraymond the Skunk,f
Zote the Mighty,Zote the Mighty,f
Zote,Zote,f
Chuck Liddell,Chuck Liddell,f
Demitri Maximoff,Demitri Maximoff,f
Garfielf,Garfielf,f
Doomed,Doomed,f
Spandam,Spandam,f
The Beatles,The Beatles,f
Falling Devil,Falling Devil,f
Tigerzord,Tigerzord,f
Transforming Bot,Transforming Bot,f
Robo(-| )Jack Spicers,Robo-Jack Spicers,f
Dude(-| )Bot,Dude-Bot,f
Chameleon(-| )Bot,Chameleon-Bot,f
Golden Tiger Claws,Golden Tiger Claws,f
Reversing Mirror,Reversing Mirror,f
Sword of the Storm,Sword of the Storm,f
Shroud of Shadows,Shroud of Shadows,f
Changing Chopsticks,Changing Chopsticks,f
Silk Spitter,Silk Spitter,f
Mantis Flip Coin,Mantis Flip Coin,f
Lotus Twister,Lotus Twister,f
Monkey Staff,Monkey Staff,f
Armen Ikarus,Armen Ikarus,f
Joshua Walker,Joshua Walker,f
Adeptus Custodes,Adeptus Custodes,f
Butler,Butler,f
Terraria (Protagonist|Guy),Terrarian,f
Urouge,Urouge,f
Elzar Mann,Elzar Mann,f
Jack Spicer,Jack Spicer,f
Phyrexians?,Phyrexians,t
Super Trans Support Group,Super Trans Support Group,t
Escapade,Escapade,f
Kroc,Kroc,f
Easter Ripper,Easter Ripper,f
War Widow,War Widow,f
Cid Kagenou,Cid Kagenou,f
Ry(ū|u)u?ji Tokura|Tokura Ry(ū|u)u?ji,Ryūji Tokura,f
Alexandria,Alexandria,f
Heartless One,Heartless One,f
Magdalena,Magdalena,f
St\\.? John family,St. John family,f
Deebo,Deebo,f
Thundersaurus Megazord,Thundersaurus Megazord,f
Rokash Rampersad,Rokash Rampersad,f
SCP ?(-| )? ?3740,SCP-3740,f
Absalom,Absalom,f
Dellinger,Dellinger,f
Rolo,Rolo,f
Kallen,Kallen,f
Charles (zi|of) Britannia,Charles zi Britannia,f
Pigeon,Pigeon,f
John Dart,John Dart,f
John Smith,John Smith,f
Jake Vietnam,Jake Vietnam,f
Gaismagorm,Gaismagorm,f
Rogol Zaar,Rogol Zaar,f
Sanford,Sanford,f
Yukihiko Higetsu,Yukihiko Higetsu,f
Bevis of Hampton,Bevis of Hampton,f
Porter Engle,Porter Engle,f
Gargoyle,Gargoyle,f
Rodrik,Rodrik,f
Billy Cranston,Billy Cranston,f
Kimberly( Ann)? Hart,Kimberly Ann Hart,f
Kimberly,Kimberly,f
Trey of Triforia,Trey of Triforia,f
Joe Biden,Joe Biden,f
Donald Trump,Donald Trump,f
Summer Atler,Summer Atler,f
Talos Valcoran,Talos Valcoran,f
Lim Lau,Lim Lau,f
Vegapunk,Vegapunk,f
The Intruder,The Intruder,f
Freedom,Freedom,f
Last Son,Last Son,f
D(-| )Day Knight,D-Day Knight,f
Nixon,Nixon,f
Air Force One Angel,Air Force One Angel,f
Entity Zero,Entity Zero,f
Kas'im,Kas'im,f
Arika McClure,Arika McClure,f
Jason Chilton,Jason Chilton,f
Entity 99,Entity 99,f
Game Master,Game Master,f
Entity 67,Entity 67,f
Sanguine Festivus,Sanguine Festivus,f
Trini,Trini,f
Zack Taylor,Zack Taylor,f
Carmilla Karstein,Carmilla Karstein,f
Carmilla,Carmilla,f
Nanao,Nanao,f
Shaun,Shaun,f
Charlie Bucket,Charlie Bucket,f
Terrako,Terrako,f
Nate Sutter,Nate Sutter,f
War Devil,War Devil,f
Super Science Friends,Super Science Friends,t
Saneegee,Saneegee,f
Solomon David,Solomon David,f
D(octo)?r\\.? William W(allace)?\\.? Wettle,Dr. William W. Wettle,f
Vertigo,Vertigo,f
Mipha,Mipha,f
Daruk,Daruk,f
Revali,Revali,f
Urbosa,Urbosa,f
Weegee,Weegee,f
Adam Park,Adam Park,f
Conner McKnight,Conner McKnight,f
Red Dino Ranger,Red Dino Ranger,f
Utam,Utam,f
Frank Drebin,Frank Drebin,f
Doshin the( Love)? Giant,Doshin the Love Giant,f
Gestalt,Gestalt,f
Dante,Dante,f
PAL,PAL,f
Putty Patrol(lers?)?,Putty Patrol,f
Belief,Belief,f
Beloved,Beloved,f
Valiance,Valiance,f
Valor,Valor,f
Glamor,Glamor,f
Auditio,Auditio,f
Cardinal Virtues,Cardinal Virtues,t
Jubileus,Jubileus,f
Jimmy Yee,Jimmy Yee,f
Sherdog Holmes,Sherdog Holmes,f
Birthday Boy,Birthday Boy,f
Kurako,Kurako,f
Winsor,Winsor,f
Gregor Eisenhorn,Gregor Eisenhorn,f
Belinda White,Belinda White,f
Cronos,Cronos,f
Oceanus,Oceanus,f
Epimetheus,Epimetheus,f
Perses,Perses,f
Polymar,Polymar,f
Robo?ute Guilliman,Roboute Guilliman,f
Xx_Fresh_xX Time Trio,Xx_Fresh_xX Time Trio,t
Supreme Monstrosity,Supreme Monstrosity,f
Gisa and Geralf,Gisa and Geralf,t
Aisha,Aisha,f
Rocky DeSantos,Rocky DeSantos,f
Katherine,Katherine,f
Red Goblin,Red Goblin,f
Ultra(-| )Humanite,Ultra-Humanite,f
Pumpkinhead,Pumpkinhead,f
Jonathan (E\.? )?Reid,Jonathan E. Reid,f
Dr\\. Reid,Dr. Reid,f
Zzzap,Zzzap,f
Barry Burke,Barry Burke,f
Cerberus Battle System,Cerberus Battle System,f
Pluton,Pluton,f
Madden 08 Cyborg,Madden 08 Cyborg,f
M3GAN,M3GAN,f
Superman Beyond,Superman Beyond,f
Themberchaud,Themberchaud,f
Bruce Wayne,Bruce Wayne,f
Goomba,Goomba,f
Bulldozer,Bulldozer,f
Marci Camp,Marci Camp,f
Hydro Armor Mark III,Hydro Armor Mark III,f
Mecha Shark,Mecha Shark,f
Rodney Casares,Rodney Casares,f
Midknight,Midknight,f
Banzai,Banzai,f
Ethan James,Ethan James,f
Blue Dino Ranger,Blue Dino Ranger,f
Kira Ford,Kira Ford,f
Yellow Dino Ranger,Yellow Dino Ranger,f
Savitar,Savitar,f
Dick Grayson,Dick Grayson,f
Bob Lee Swagger,Bob Lee Swagger,f
Woltekamui,Woltekamui,f
Dokuro-Chan,Dokuro-Chan,f
Will Sawyer,Will Sawyer,f
Blitzo,Blitzo,f
Nolt Marcus,Nolt Marcus,f
SCP ?(-| )? ?1048,SCP-1048,f
Gr(iev|evi|eiv)ous,Grievous,f
Priest,Priest,f
Jim Gordon,Jim Gordon,f
Payback,Payback,t
Mindstorm,Mindstorm,f
Cairax Murrain,Cairax Murrain,f
Hu Feng,Hu Feng,f
Sergeant Farryn,Sergeant Farryn,f
Stella Advard,Stella Advard,f
Ryuuji Kusakabe,Ryuuji Kusakabe,f
Steve Gray,Steve Gray,f
Brain Rapist,Brain Rapist,f
Zeltrax,Zeltrax,f
Mesogog,Mesogog,f
Flashpoint Superman,Flashpoint Superman,f
Uriel Ventris,Uriel Ventris,f
Marneus Calgar,Marneus Calgar,f
Ex-Virus,Ex-Virus,f
Mad Hatter,Mad Hatter,f
Baron Blood,Baron Blood,f
Darkoth,Darkoth,f
Night Man,Night Man,f
Tomatoes,Tomatoes,f
